Date,Team,Name,In_Out
2018-01-02,Suns,Danuel House,In
2018-01-03,Blazers,Noah Vonleh,Out
2018-01-03,Cavaliers,Isaiah Thomas,Out
2018-01-03,Celtics,Semi Ojeleye,In
2018-01-03,Heat,James Johnson,In
2018-01-03,Knicks,Ron Baker,In
2018-01-03,Lakers,Vander Blue,Out
2018-01-03,Lakers,Brook Lopez,In
2018-01-03,Nets,Caris LeVert,Out
2018-01-03,Nets,Jake Wiley,In
2018-01-03,Pistons,Andre Drummond,Out
2018-01-03,Pistons,Stanley Johnson,Out
2018-01-03,Pistons,Avery Bradley,In
2018-01-03,Rockets,James Harden,Out
2018-01-03,Spurs, Tony Parker,Out
2018-01-03,Spurs,Danny Green,Out
2018-01-03,Spurs,Manu Ginobili,Out
2018-01-03,Spurs,Kawhi Leonard,Out
2018-01-03,Spurs,Darrun Hilliard,In
2018-01-03,Thunder,Alex Abrines,Out
2018-01-03,Thunder,Daniel Hamilton,In
2018-01-03,Warriors,Andre Iguodala,Out
2018-01-03,Warriors,Omri Casspi,Out
2018-01-03,Warriors,Kevon Looney,In
2018-01-03,Wizards,Chris McCullough,Out
2018-01-03,Rockets,Chinanu Onuaku,Out
2018-01-03,Spurs,Derrick White,In
2018-01-04,Clippers,Austin Rivers,Out
2018-01-04,Clippers,Jamil Wilson,Out
2018-01-04,Rockets,Nene Hilario ,Out
2018-01-04,Rockets,Qi Zhou,Out
2018-01-04,Warriors,Kevin Durant,Out
2018-01-04,Warriors,Andre Iguodala,In
2018-01-04,Rockets,Chinanu Onuaku,In
2018-01-04,Rockets,Chinanu Onuaku,Out
2018-01-05,76ers,James McAdoo ,In
2018-01-05,76ers,Justin Anderson,In
2018-01-05,Celtics,Marcus Morris,Out
2018-01-05,Grizzlies,Andrew Harrison,Out
2018-01-05,Heat,Derrick Walton Jr.,Out
2018-01-05,Lakers,Alex Caruso,Out
2018-01-05,Lakers,Lonzo Ball,In
2018-01-05,Pistons,Andre Drummond,In
2018-01-05,Spurs,Darrun Hilliard,Out
2018-01-05,Spurs,LaMarcus Aldridge,Out
2018-01-05,Spurs, Tony Parker,In
2018-01-05,Spurs,Manu Ginobili,In
2018-01-05,Spurs,Kawhi Leonard,In
2018-01-05,Suns,Isaiah Canaan,Out
2018-01-05,Suns,T.J. Warren,Out
2018-01-05,Grizzlies,Ivan Rabb,In
2018-01-05,Hawks,DeAndre Bembry,Out
2018-01-06,Celtics,Al Horford,Out
2018-01-06,Celtics,Marcus Morris,In
2018-01-06,Clippers,Milos Teodosic,Out
2018-01-06,Kings,Zach Randolph,Out
2018-01-06,Kings,Jack Cooley,In
2018-01-06,Kings,JaKarr Sampson,In
2018-01-06,Magic,Jonathon Simmons,Out
2018-01-06,Pacers,Bojan Bogdanovic,Out
2018-01-06,Pacers,Ike Anigbogu,Out
2018-01-06,Pacers,Victor Oladipo,In
2018-01-06,Pistons,Andre Drummond,Out
2018-01-06,Spurs,Kawhi Leonard,Out
2018-01-06,Warriors,Omri Casspi,In
2018-01-06,Wizards,Otto Porter Jr.,Out
2018-01-07,Blazers,Damian Lillard,Out
2018-01-07,Knicks,Michael Beasley,Out
2018-01-07,Knicks,Joakim Noah,In
2018-01-07,Lakers,Thomas Bryant,In
2018-01-07,Nets,DeMarre Carroll,Out
2018-01-07,Spurs, Tony Parker,Out
2018-01-07,Spurs,Kawhi Leonard,Out
2018-01-07,Spurs,LaMarcus Aldridge,In
2018-01-07,Spurs,Matt Costello,In
2018-01-07,Suns,Isaiah Canaan,Out
2018-01-07,Suns,Marquese Chriss,Out
2018-01-07,Suns,Davon Reed,In
2018-01-07,Suns,Jared Dudley,In
2018-01-07,Suns,T.J. Warren,In
2018-01-07,Thunder,Daniel Hamilton,Out
2018-01-07,Thunder,Alex Abrines,In
2018-01-07,Heat,Derrick Walton Jr.,In
2018-01-08,Bulls,Nikola Mirotic,Out
2018-01-08,Clippers,Blake Griffin,Out
2018-01-08,Clippers,Brice Johnson,In
2018-01-08,Hawks,Luke Babbitt,Out
2018-01-08,Hawks,Dewayne Dedmon,In
2018-01-08,Kings,Jack Cooley,Out
2018-01-08,Kings,JaKarr Sampson,Out
2018-01-08,Kings,Zach Randolph,In
2018-01-08,Nets,DeMarre Carroll,Out
2018-01-08,Nets,Jake Wiley,Out
2018-01-08,Nets,Nik Stauskas,Out
2018-01-08,Nets,Caris LeVert,In
2018-01-08,Pacers,Bojan Bogdanovic,In
2018-01-08,Pistons,Andre Drummond,In
2018-01-08,Pistons,Stanley Johnson,In
2018-01-08,Spurs,Manu Ginobili,Out
2018-01-08,Spurs, Tony Parker,In
2018-01-09,Heat,Tyler Johnson,Out
2018-01-09,Kings,Giorgios Papagiannis ,Out
2018-01-09,Magic,Jonathon Simmons,In
2018-01-09,Mavericks,Josh McRoberts,In
2018-01-09,Raptors,Kyle Lowry,Out
2018-01-09,Raptors,Lorenzo Brown,In
2018-01-09,Raptors,Alfonzo McKinnie,In
2018-01-10,Blazers,Damian Lillard,In
2018-01-10,Grizzlies,Andrew Harrison,In
2018-01-10,Heat,Tyler Johnson,In
2018-01-10,Jazz,Derrick Favors,Out
2018-01-10,Knicks,Michael Beasley,In
2018-01-10,Lakers,Thomas Bryant,Out
2018-01-10,Lakers,Vander Blue,In
2018-01-10,Nets,Nik Stauskas,In
2018-01-10,Pacers,Myles Turner,Out
2018-01-10,Pelicans,Anthony Davis,Out
2018-01-10,Rockets,Chinanu Onuaku,In
2018-01-10,Timberwolves,Jeff Teague,In
2018-01-10,Warriors,Klay Thompson,Out
2018-01-10,Warriors,Stephen Curry,Out
2018-01-10,Warriors,Kevin Durant,In
2018-01-10,Wizards,Otto Porter Jr.,In
2018-01-10,Kings,Giorgios Papagiannis ,In
2018-01-11,76ers,Amir Johnson,Out
2018-01-11,Celtics,Al Horford,In
2018-01-11,Clippers,C.J. Williams,Out
2018-01-11,Clippers,Blake Griffin,In
2018-01-11,Clippers,Milos Teodosic,In
2018-01-11,Raptors,Alfonzo McKinnie,Out
2018-01-11,Raptors,Malcolm Miller,In
2018-01-11,Spurs, Tony Parker,Out
2018-01-11,Spurs,Manu Ginobili,In
2018-01-11,Rockets,Qi Zhou,Out
2018-01-12,Blazers,Evan Turner,Out
2018-01-12,Cavaliers,Dwyane Wade,Out
2018-01-12,Cavaliers,Isaiah Thomas,Out
2018-01-12,Hawks,Marco Belinelli,Out
2018-01-12,Hawks,Luke Babbitt,In
2018-01-12,Heat,Dion Waiters,Out
2018-01-12,Jazz,Derrick Favors,In
2018-01-12,Knicks,Damyean Dotson,Out
2018-01-12,Knicks,Ramon Sessions,Out
2018-01-12,Knicks,Tim Hardaway Jr.,In
2018-01-12,Nets,DeMarre Carroll,In
2018-01-12,Pelicans,Anthony Davis,In
2018-01-12,Rockets,Tarik Black,Out
2018-01-12,Suns,Josh Jackson,Out
2018-01-12,Suns,Marquese Chriss,Out
2018-01-12,Suns,Alec Peters,In
2018-01-12,Warriors,Omri Casspi,Out
2018-01-12,Warriors,Klay Thompson,In
2018-01-12,Clippers,C.J. Williams,In
2018-01-12,Warriors,Quinn Cook,In
2018-01-13,Bulls,Nikola Mirotic,In
2018-01-13,Bulls,Zach LaVine,In
2018-01-13,Clippers,C.J. Williams,Out
2018-01-13,Clippers,DeAndre Jordan,Out
2018-01-13,Jazz,Thabo Sefolosha,Out
2018-01-13,Kings,Malachi Richardson,Out
2018-01-13,Lakers,Thomas Bryant,Out
2018-01-13,Mavericks,Jalen Jones,Out
2018-01-13,Nets,Tyler Zeller,Out
2018-01-13,Nuggets,Torrey Craig,Out
2018-01-13,Nuggets,Juan Hernangomez,In
2018-01-13,Pistons,Stanley Johnson,Out
2018-01-13,Pistons,Luis Montero,In
2018-01-13,Spurs,Brandon Paul,Out
2018-01-13,Spurs,Darrun Hilliard,Out
2018-01-13,Spurs, Tony Parker,In
2018-01-13,Spurs,Danny Green,In
2018-01-13,Spurs,Kawhi Leonard,In
2018-01-13,Warriors,Quinn Cook,Out
2018-01-13,Warriors,Stephen Curry,In
2018-01-14,Blazers,Evan Turner,In
2018-01-14,Heat,Justise Winslow,In
2018-01-14,Knicks,Ron Baker,Out
2018-01-14,Knicks,Tim Hardaway Jr.,In
2018-01-14,Pacers,Ben Moore,Out
2018-01-14,Pacers,Ike Anigbogu,In
2018-01-14,Suns,T.J. Warren,Out
2018-01-14,Suns,Isaiah Canaan,In
2018-01-14,Suns,Josh Jackson,In
2018-01-14,Suns,Davon Reed,In
2018-01-15,76ers,Richaun Holmes,Out
2018-01-15,76ers,Amir Johnson,In
2018-01-15,Cavaliers,Ante Zizic,In
2018-01-15,Hawks,Marco Belinelli,In
2018-01-15,Jazz,Georges Niang,Out
2018-01-15,Jazz,Thabo Sefolosha,Out
2018-01-15,Jazz,Raul Neto,In
2018-01-15,Knicks,Tim Hardaway Jr.,Out
2018-01-15,Knicks,Ron Baker,In
2018-01-15,Lakers,Brandon Ingram,Out
2018-01-15,Lakers,Lonzo Ball,Out
2018-01-15,Nets,Tyler Zeller,In
2018-01-15,Raptors,Kyle Lowry,In
2018-01-15,Rockets,Luc Mbah a Moute,In
2018-01-15,Rockets,Tarik Black,In
2018-01-15,Spurs,Kawhi Leonard,Out
2018-01-15,Spurs,Matt Costello,Out
2018-01-15,Spurs,Brandon Paul,In
2018-01-15,Spurs,Danny Green,In
2018-01-15,Warriors,Omri Casspi,In
2018-01-15,Jazz,Tony Bradley,In
2018-01-15,Hawks,Andrew White III,Out
2018-01-16,76ers,J.J. Redick,Out
2018-01-16,Celtics,Abdel Nader,Out
2018-01-16,Hornets,Steve Clifford,In
2018-01-16,Mavericks,Jose Barea ,Out
2018-01-16,Nuggets,Juan Hernangomez,Out
2018-01-16,Nuggets,Torrey Craig,In
2018-01-16,Spurs,Manu Ginobili,Out
2018-01-16,Suns,Danuel House,Out
2018-01-17,Grizzlies,Brandan Wright,Out
2018-01-17,Grizzlies,Kobi Simmons,Out
2018-01-17,Grizzlies,Marc Gasol,Out
2018-01-17,Grizzlies,Myke Henry,Out
2018-01-17,Heat,Tyler Johnson,Out
2018-01-17,Kings,Skal Labissiere,Out
2018-01-17,Kings,Giorgios Papagiannis ,In
2018-01-17,Kings,Malachi Richardson,In
2018-01-17,Knicks,Joakim Noah,Out
2018-01-17,Knicks,Tim Hardaway Jr.,In
2018-01-17,Lakers,Lonzo Ball,Out
2018-01-17,Lakers,Alex Caruso,In
2018-01-17,Lakers,Brandon Ingram,In
2018-01-17,Nets,James Webb III,Out
2018-01-17,Nets,Milton Doyle,Out
2018-01-17,Nuggets,Jamal Murray,Out
2018-01-17,Nuggets,Juan Hernangomez,In
2018-01-17,Pistons,Luke Kennard,Out
2018-01-17,Raptors,Fred VanVleet,Out
2018-01-17,Spurs,Kawhi Leonard,Out
2018-01-17,Thunder,Kyle Singler,Out
2018-01-17,Thunder,Andre Roberson,In
2018-01-17,Warriors,Andre Iguodala,Out
2018-01-17,Warriors,Draymond Green,Out
2018-01-17,Wizards,Chris McCullough,In
2018-01-18,76ers,Demetrius Jackson,Out
2018-01-18,76ers,James Young,Out
2018-01-18,76ers,Richaun Holmes,Out
2018-01-18,Bulls,Kris Dunn,Out
2018-01-18,Cavaliers,Ante Zizic,Out
2018-01-18,Cavaliers,Derrick Rose,In
2018-01-18,Celtics,Guerschon Yabusele,Out
2018-01-18,Celtics,Kyrie Irving,Out
2018-01-18,Celtics,Abdel Nader,In
2018-01-18,Celtics,Kadeem Allen,In
2018-01-18,Lakers,Kentavious Caldwell-Pope,Out
2018-01-18,Rockets,Chinanu Onuaku,Out
2018-01-18,Rockets,James Harden,In
2018-01-18,Rockets,Nene Hilario ,In
2018-01-18,Rockets,Troy Williams,In
2018-01-18,Rockets,Markel Brown,Out
2018-01-19,Bucks,Giannis Antetokounmpo,Out
2018-01-19,Grizzlies,James Ennis,Out
2018-01-19,Grizzlies,Brandan Wright,In
2018-01-19,Grizzlies,Marc Gasol,In
2018-01-19,Grizzlies,Myke Henry,In
2018-01-19,Jazz,Tony Bradley,Out
2018-01-19,Jazz,Rudy Gobert,In
2018-01-19,Kings,Skal Labissiere,In
2018-01-19,Lakers,Brandon Ingram,Out
2018-01-19,Lakers,Kentavious Caldwell-Pope,Out
2018-01-19,Nets,D'Angelo Russell,In
2018-01-19,Nuggets,Juan Hernangomez,Out
2018-01-19,Nuggets,Jamal Murray,In
2018-01-19,Pistons,Kay Felder,Out
2018-01-19,Pistons,Reggie Hearn,Out
2018-01-19,Pistons,Luke Kennard,In
2018-01-19,Pistons,Stanley Johnson,In
2018-01-19,Raptors,Lorenzo Brown,Out
2018-01-19,Raptors,Malcolm Miller,Out
2018-01-19,Raptors,Alfonzo McKinnie,In
2018-01-19,Suns,Davon Reed,Out
2018-01-19,Suns,Danuel House,In
2018-01-19,Suns,T.J. Warren,In
2018-01-19,Warriors,Jordan Bell,Out
2018-01-20,76ers,J.J. Redick,Out
2018-01-20,76ers,Jerryd Bayless,Out
2018-01-20,76ers,James Young,In
2018-01-20,76ers,Richaun Holmes,In
2018-01-20,Bucks,Giannis Antetokounmpo,Out
2018-01-20,Bucks,Rashad Vaughn,In
2018-01-20,Bulls,Kris Dunn,Out
2018-01-20,Bulls,Ryan Arcidiacono,In
2018-01-20,Grizzlies,Andrew Harrison,Out
2018-01-20,Grizzlies,Brandan Wright,Out
2018-01-20,Grizzlies,Mario Chalmers,Out
2018-01-20,Hawks,Isaiah Taylor,Out
2018-01-20,Hawks,Tyler Cavanaugh,Out
2018-01-20,Hawks,Josh Magette,In
2018-01-20,Heat,Goran Dragic,Out
2018-01-20,Jazz,Rodney Hood,Out
2018-01-20,Mavericks,Jose Barea ,In
2018-01-20,Raptors,Fred VanVleet,In
2018-01-20,Timberwolves,Jamal Crawford,Out
2018-01-20,Timberwolves,Jimmy Butler,Out
2018-01-20,Warriors,Jordan Bell,Out
2018-01-20,Warriors,Draymond Green,In
2018-01-20,Grizzlies,James Ennis,In
2018-01-20,Grizzlies,James Ennis,Out
2018-01-20,Rockets,Troy Williams,Out
2018-01-21,Celtics,Jarell Eddie,Out
2018-01-21,Celtics,Kadeem Allen,Out
2018-01-21,Celtics,Kyrie Irving,In
2018-01-21,Grizzlies,JaMychal Green,Out
2018-01-21,Lakers,Gary Payton II,Out
2018-01-21,Lakers,Brandon Ingram,In
2018-01-21,Lakers,Thomas Bryant,In
2018-01-22,Bucks,Xavier Munford,Out
2018-01-22,Clippers,Jawun Evans,Out
2018-01-22,Grizzlies,JaMychal Green,Out
2018-01-22,Grizzlies,Andrew Harrison,In
2018-01-22,Grizzlies,Brandan Wright,In
2018-01-22,Grizzlies,Mario Chalmers,In
2018-01-22,Hawks,Josh Magette,Out
2018-01-22,Hawks,Isaiah Taylor,In
2018-01-22,Hornets,Michael Kidd-Gilchrist,Out
2018-01-22,Mavericks,Devin Harris,Out
2018-01-22,Mavericks,Jalen Jones,In
2018-01-22,Nuggets,Kenneth Faried,Out
2018-01-22,Nuggets,Juan Hernangomez,In
2018-01-22,Spurs,Pau Gasol,Out
2018-01-22,Celtics,Guerschon Yabusele,In
2018-01-23,Cavaliers,Channing Frye,Out
2018-01-23,Cavaliers,Iman Shumpert,In
2018-01-23,Celtics,Guerschon Yabusele,Out
2018-01-23,Celtics,Jarell Eddie,In
2018-01-23,Kings,Zach Randolph,Out
2018-01-23,Knicks,Kristaps Porzingis,Out
2018-01-23,Knicks,Kyle O'Quinn,Out
2018-01-23,Knicks,Joakim Noah,In
2018-01-23,Lakers,Nigel Hayes,Out
2018-01-23,Lakers,Kentavious Caldwell-Pope,In
2018-01-23,Spurs,Darrun Hilliard,In
2018-01-23,Warriors,Andre Iguodala,In
2018-01-23,Rockets,Chinanu Onuaku,In
2018-01-23,Spurs,Derrick White,Out
2018-01-24,Celtics,Al Horford,Out
2018-01-24,Celtics,Marcus Smart,Out
2018-01-24,Clippers,Jawun Evans,Out
2018-01-24,Clippers,DeAndre Jordan,In
2018-01-24,Grizzlies,Jarell Martin,Out
2018-01-24,Grizzlies,Tyreke Evans,Out
2018-01-24,Hornets,Michael Kidd-Gilchrist,In
2018-01-24,Mavericks,Jalen Jones,Out
2018-01-24,Pacers,Ben Moore,In
2018-01-24,Pistons,Reggie Bullock,Out
2018-01-24,Spurs,LaMarcus Aldridge,Out
2018-01-24,Spurs,Pau Gasol,In
2018-01-24,Suns,Alex Len,Out
2018-01-24,Timberwolves,Jamal Crawford,In
2018-01-24,Grizzlies,Kobi Simmons,In
2018-01-24,Mavericks,Johnathan Motley,In
2018-01-25,Heat,Goran Dragic,In
2018-01-25,Kings,Zach Randolph,In
2018-01-25,Knicks,Tim Hardaway Jr.,Out
2018-01-25,Knicks,Kristaps Porzingis,In
2018-01-25,Nuggets,Kenneth Faried,In
2018-01-25,Warriors,Patrick McCaw,Out
2018-01-25,Knicks,Damyean Dotson,In
2018-01-26,Bucks,Malcolm Brogdon,Out
2018-01-26,Bucks,Giannis Antetokounmpo,In
2018-01-26,Cavaliers,Iman Shumpert,Out
2018-01-26,Cavaliers,Channing Frye,In
2018-01-26,Clippers,Jawun Evans,Out
2018-01-26,Grizzlies,Ben McLemore,Out
2018-01-26,Grizzlies,Jarell Martin,In
2018-01-26,Kings,Willie Cauley-Stein,Out
2018-01-26,Knicks,Kyle O'Quinn,In
2018-01-26,Pacers,T.J. Leaf,Out
2018-01-26,Pelicans,DeMarcus Cousins,Out
2018-01-26,Spurs,LaMarcus Aldridge,In
2018-01-26,Suns,Alex Len,Out
2018-01-26,Suns,Tyson Chandler,Out
2018-01-26,Suns,Marquese Chriss,In
2018-01-26,Grizzlies,Tyreke Evans,In
2018-01-26,Celtics,Guerschon Yabusele,Out
2018-01-26,Grizzlies,Kobi Simmons,Out
2018-01-26,Grizzlies,Tyreke Evans,Out
2018-01-27,Celtics,Marcus Smart,Out
2018-01-27,Celtics,Al Horford,In
2018-01-27,Grizzlies,Mike Conley Jr.,Out
2018-01-27,Heat,Tyler Johnson,In
2018-01-27,Hornets,Michael Carter-Williams,Out
2018-01-27,Mavericks,Jose Barea ,Out
2018-01-27,Nets,Caris LeVert,Out
2018-01-27,Nets,D'Angelo Russell,Out
2018-01-27,Nets,Rondae Hollis-Jefferson,Out
2018-01-27,Nets,Isaiah Whitehead,In
2018-01-27,Nets,James Webb III,In
2018-01-27,Nuggets,Tyler Lydon,Out
2018-01-27,Pacers,Myles Turner,In
2018-01-27,Pelicans,DeMarcus Cousins,Out
2018-01-27,Pistons,Reggie Bullock,In
2018-01-27,Thunder,Andre Roberson,Out
2018-01-27,Timberwolves,Jimmy Butler,In
2018-01-27,Warriors,Patrick McCaw,Out
2018-01-27,Wizards,John Wall ,Out
2018-01-27,Warriors,Damian Jones,In
2018-01-28,Kings,Garrett Temple,Out
2018-01-28,Kings,Malachi Richardson,Out
2018-01-28,Kings,Skal Labissiere,Out
2018-01-28,Kings,Willie Cauley-Stein,Out
2018-01-28,Lakers,Ivica Zubac,Out
2018-01-28,Lakers,Thomas Bryant,Out
2018-01-28,Lakers,Nigel Hayes,In
2018-01-28,Pistons,Avery Bradley,Out
2018-01-28,Spurs,Manu Ginobili,In
2018-01-28,Suns,Tyson Chandler,In
2018-01-28,Thunder,Kyle Singler,In
2018-01-28,Kings,JaKarr Sampson,In
2018-01-28,Thunder,Andre Roberson,Out
2018-01-28,Thunder,Andre Roberson,Out
2018-01-29,76ers,Joel Embiid,Out
2018-01-29,Bucks,Malcolm Brogdon,In
2018-01-29,Celtics,Shane Larkin,Out
2018-01-29,Grizzlies,James Ennis,Out
2018-01-29,Grizzlies,Tyreke Evans,In
2018-01-29,Hornets,Michael Carter-Williams,In
2018-01-29,Mavericks,Johnathan Motley,Out
2018-01-29,Mavericks,Jose Barea ,Out
2018-01-29,Mavericks,Devin Harris,In
2018-01-29,Nuggets,Wilson Chandler,Out
2018-01-29,Pacers,T.J. Leaf,In
2018-01-29,Rockets,Trevor Ariza,Out
2018-01-29,Suns,Danuel House,Out
2018-01-29,Suns,Devin Booker,Out
2018-01-29,Suns,Marquese Chriss,Out
2018-01-29,Suns,Alex Len,In
2018-01-29,Suns,Davon Reed,In
2018-01-29,Pacers,Ben Moore,Out
2018-01-30,Cavaliers,Cedi Osman,Out
2018-01-30,Cavaliers,Kevin Love,Out
2018-01-30,Clippers,Avery Bradley,Out
2018-01-30,Clippers,Danilo Gallinari,In
2018-01-30,Hornets,Marvin Williams,Out
2018-01-30,Jazz,Georges Niang,In
2018-01-30,Kings,Garrett Temple,In
2018-01-30,Magic,Aaron Gordon,Out
2018-01-30,Nets,Caris LeVert,Out
2018-01-30,Nets,D'Angelo Russell,In
2018-01-30,Nuggets,Mason Plumlee,Out
2018-01-30,Pelicans,DeMarcus Cousins,Out
2018-01-30,Pelicans,Tony Allen,In
2018-01-30,Raptors,C.J. Miles,Out
2018-01-30,Raptors,Lorenzo Brown,In
2018-01-30,Rockets,Chris Paul,Out
2018-01-30,Rockets,R.J. Hunter,Out
2018-01-30,Rockets,Trevor Ariza,Out
2018-01-30,Rockets,Troy Williams,Out
2018-01-30,Warriors,Damian Jones,Out
2018-01-30,Warriors,Kevon Looney,Out
2018-01-30,Warriors,Patrick McCaw,In
2018-01-30,Rockets,Qi Zhou,In
2018-01-30,Pelicans,Charles Cooke,In
2018-01-30,Rockets,Markel Brown,In
2018-01-31,76ers,Larry Drew II,Out
2018-01-31,76ers,J.J. Redick,In
2018-01-31,76ers,Jerryd Bayless,In
2018-01-31,76ers,Joel Embiid,In
2018-01-31,Bulls,Nikola Mirotic,Out
2018-01-31,Bulls,Antonio Blakeney,In
2018-01-31,Cavaliers,Kevin Love,Out
2018-01-31,Cavaliers,Cedi Osman,In
2018-01-31,Celtics,Kyrie Irving,Out
2018-01-31,Celtics,Guerschon Yabusele,In
2018-01-31,Celtics,Guerschon Yabusele,In
2018-01-31,Celtics,Kadeem Allen,In
2018-01-31,Grizzlies,Deyonta Davis,Out
2018-01-31,Grizzlies,Mario Chalmers,Out
2018-01-31,Grizzlies,Tyreke Evans,Out
2018-01-31,Grizzlies,Ben McLemore,In
2018-01-31,Hornets,Marvin Williams,Out
2018-01-31,Knicks,Ron Baker,Out
2018-01-31,Pelicans,DeMarcus Cousins,Out
2018-01-31,Suns,Alex Len,Out
2018-01-31,Suns,Greg Monroe,Out
2018-01-31,Suns,Isaiah Canaan,Out
2018-01-31,Suns,Devin Booker,In
2018-01-31,Suns,Marquese Chriss,In
2018-01-31,Wizards,John Wall ,Out
2018-01-31,Suns,Danuel House,In
2018-01-31,Knicks,Damyean Dotson,In
2018-02-01,Bucks,Eric Bledsoe,Out
2018-02-01,Grizzlies,Mario Chalmers,Out
2018-02-01,Grizzlies,Tyreke Evans,Out
2018-02-01,Grizzlies,Deyonta Davis,In
2018-02-01,Grizzlies,James Ennis,In
2018-02-01,Grizzlies,JaMychal Green,In
2018-02-01,Nuggets,Wilson Chandler,In
2018-02-01,Raptors,Lorenzo Brown,In
2018-02-01,Rockets,Eric Gordon,Out
2018-02-01,Rockets,Chris Paul,In
2018-02-01,Bucks,Xavier Munford,In
2018-02-01,Rockets,Troy Williams,In
2018-02-02,76ers,James Young,Out
2018-02-02,76ers,Timothe Luwawu-Cabarrot,Out
2018-02-02,76ers,Jerryd Bayless,In
2018-02-02,Bucks,Marshall Plumlee,Out
2018-02-02,Bucks,Eric Bledsoe,In
2018-02-02,Bucks,Jabari Parker,In
2018-02-02,Celtics,Marcus Morris,Out
2018-02-02,Hornets,Cody Zeller,In
2018-02-02,Kings,Willie Cauley-Stein,In
2018-02-02,Nets,Isaiah Whitehead,Out
2018-02-02,Nets,Caris LeVert,In
2018-02-02,Suns,Isaiah Canaan,Out
2018-02-02,Suns,Davon Reed,In
2018-02-02,Warriors,Andre Iguodala,Out
2018-02-02,Warriors,David West,Out
2018-02-02,Warriors,Damian Jones,In
2018-02-02,Warriors,Kevon Looney,In
2018-02-02,Bucks,Malcolm Brogdon,Out
2018-02-02,Raptors,Lorenzo Brown,Out
2018-02-02,Bucks,Malcolm Brogdon,Out
2018-02-02,Warriors,Quinn Cook,In
2018-02-03,76ers,Jerryd Bayless,In
2018-02-03,Clippers,Avery Bradley,In
2018-02-03,Heat,Hassan Whiteside,Out
2018-02-03,Jazz,Donovan Mitchell,Out
2018-02-03,Jazz,Joe Johnson,Out
2018-02-03,Jazz,Rodney Hood,In
2018-02-03,Mavericks,Johnathan Motley,In
2018-02-03,Mavericks,Jose Barea ,In
2018-02-03,Pistons,Dwight Buycks,Out
2018-02-03,Pistons,Luke Kennard,Out
2018-02-03,Spurs,Brandon Paul,Out
2018-02-03,Warriors,Quinn Cook,Out
2018-02-03,Warriors,Andre Iguodala,In
2018-02-03,Wizards, Mike Scott,Out
2018-02-04,Blazers,Shabazz Napier,Out
2018-02-04,Blazers,Wade Baldwin IV,In
2018-02-04,Bucks,D.J. Wilson,Out
2018-02-04,Grizzlies,Tyreke Evans,Out
2018-02-04,Grizzlies,Mario Chalmers,In
2018-02-04,Hawks,Ersan Ilyasova,Out
2018-02-04,Raptors,C.J. Miles,In
2018-02-04,Suns,Marquese Chriss,Out
2018-02-04,Suns,Alex Len,In
2018-02-04,Grizzlies,Myke Henry,Out
2018-02-04,Hawks,DeAndre Bembry,In
2018-02-04,Bucks,Xavier Munford,Out
2018-02-04,Hawks,DeAndre Bembry,Out
2018-02-04,Hawks,Tyler Cavanaugh,Out
2018-02-05,Blazers,Evan Turner,Out
2018-02-05,Blazers,Caleb Swanigan,In
2018-02-05,Blazers,Shabazz Napier,In
2018-02-05,Bucks,Matthew Dellavedova,Out
2018-02-05,Heat,Hassan Whiteside,In
2018-02-05,Jazz,Georges Niang,Out
2018-02-05,Jazz,Donovan Mitchell,In
2018-02-05,Mavericks,Harrison Barnes,Out
2018-02-05,Pacers,Victor Oladipo,Out
2018-02-05,Pistons,Brice Johnson,Out
2018-02-05,Pistons,Dwight Buycks,Out
2018-02-05,Pistons,Luke Kennard,In
2018-02-05,Suns,Devin Booker,Out
2018-02-05,Wizards, Mike Scott,In
2018-02-05,Mavericks,Jalen Jones,In
2018-02-05,Pacers,Darren Collison,Out
2018-02-05,Pistons,Kay Felder,In
2018-02-05,Jazz,Erik McCree,In
2018-02-05,Pacers,Darren Collison,Out
2018-02-05,Pacers,Ben Moore,In
2018-02-05,Pistons,Reggie Hearn,In
2018-02-06,76ers,Timothe Luwawu-Cabarrot,In
2018-02-06,Bucks,John Henson,Out
2018-02-06,Bucks,Matthew Dellavedova,Out
2018-02-06,Bucks,Marshall Plumlee,In
2018-02-06,Bucks,Xavier Munford,In
2018-02-06,Celtics,Shane Larkin,Out
2018-02-06,Celtics,Kyrie Irving,In
2018-02-06,Celtics,Marcus Morris,In
2018-02-06,Grizzlies,Deyonta Davis,Out
2018-02-06,Hawks,DeAndre Bembry,Out
2018-02-06,Hawks,Ersan Ilyasova,In
2018-02-06,Knicks,Kristaps Porzingis,Out
2018-02-06,Lakers,Ivica Zubac,In
2018-02-06,Nets,Quincy Acy,Out
2018-02-06,Nets,Isaiah Whitehead,In
2018-02-06,Rockets,Troy Williams,Out
2018-02-06,Rockets,Eric Gordon,In
2018-02-06,Suns,Danuel House,Out
2018-02-06,Suns,Devin Booker,Out
2018-02-06,Suns,Marquese Chriss,In
2018-02-06,Warriors,Damian Jones,Out
2018-02-06,Warriors,David West,In
2018-02-07,Cavaliers,Derrick Rose,Out
2018-02-07,Cavaliers,Iman Shumpert,Out
2018-02-07,Cavaliers,Ante Zizic,In
2018-02-07,Heat,Kelly Olynyk,Out
2018-02-07,Heat,Wayne Ellington,Out
2018-02-07,Knicks,Ron Baker,Out
2018-02-07,Nets,Caris LeVert,Out
2018-02-07,Pacers,T.J. Leaf,Out
