Profit,Params
-348.89982506671834,"[500, 0.1, 3, 1000, 10, 8, 0]"
225.36263093362854,"[500, 0.1, 5, 10, 1, 3, 0]"
50.68303767945166,"[500, 0.1, 5, 10, 1, 5, 0]"
-311.38812843002177,"[500, 0.1, 5, 10, 1, 8, 0]"
59.140216007424385,"[500, 0.1, 5, 10, 3, 3, 0]"
124.41788616430011,"[500, 0.1, 5, 10, 3, 5, 0]"
-372.2806015483012,"[500, 0.1, 5, 10, 3, 8, 0]"
117.81263147235495,"[500, 0.1, 5, 10, 5, 3, 0]"
20.96875196516597,"[500, 0.1, 5, 10, 5, 5, 0]"
-329.60318219346254,"[500, 0.1, 5, 10, 5, 8, 0]"
286.05108291829123,"[500, 0.1, 5, 10, 10, 3, 0]"
59.205385034816075,"[500, 0.1, 5, 10, 10, 5, 0]"
-348.24420783448824,"[500, 0.1, 5, 10, 10, 8, 0]"
86.89734393696605,"[500, 0.1, 5, 100, 1, 3, 0]"
37.68303767945173,"[500, 0.1, 5, 100, 1, 5, 0]"
-421.3881284300216,"[500, 0.1, 5, 100, 1, 8, 0]"
242.9620286034304,"[500, 0.1, 5, 100, 3, 3, 0]"
74.76094059037162,"[500, 0.1, 5, 100, 3, 5, 0]"
-366.8289886450754,"[500, 0.1, 5, 100, 3, 8, 0]"
157.02929760029522,"[500, 0.1, 5, 100, 5, 3, 0]"
121.48859323500713,"[500, 0.1, 5, 100, 5, 5, 0]"
-361.05479509668834,"[500, 0.1, 5, 100, 5, 8, 0]"
174.70911485051667,"[500, 0.1, 5, 100, 10, 3, 0]"
85.4178861643002,"[500, 0.1, 5, 100, 10, 5, 0]"
-317.38812843002165,"[500, 0.1, 5, 100, 10, 8, 0]"
358.36881690843904,"[500, 0.1, 5, 500, 1, 3, 0]"
32.46081545722944,"[500, 0.1, 5, 500, 1, 5, 0]"
-338.0547950966883,"[500, 0.1, 5, 500, 1, 8, 0]"
331.3869692541776,"[500, 0.1, 5, 500, 3, 3, 0]"
13.599704346118322,"[500, 0.1, 5, 500, 3, 5, 0]"
-350.28060154830126,"[500, 0.1, 5, 500, 3, 8, 0]"
291.1878350550434,"[500, 0.1, 5, 500, 5, 3, 0]"
90.68303767945172,"[500, 0.1, 5, 500, 5, 5, 0]"
-354.05479509668834,"[500, 0.1, 5, 500, 5, 8, 0]"
228.00487081868636,"[500, 0.1, 5, 500, 10, 3, 0]"
-3.6502956538816846,"[500, 0.1, 5, 500, 10, 5, 0]"
-394.0547950966882,"[500, 0.1, 5, 500, 10, 8, 0]"
281.73067727029934,"[500, 0.1, 5, 1000, 1, 3, 0]"
92.34970434611834,"[500, 0.1, 5, 1000, 1, 5, 0]"
-405.8881284300215,"[500, 0.1, 5, 1000, 1, 8, 0]"
249.16219402940226,"[500, 0.1, 5, 1000, 3, 3, 0]"
73.90036111137103,"[500, 0.1, 5, 1000, 3, 5, 0]"
-315.6139348816346,"[500, 0.1, 5, 1000, 3, 8, 0]"
227.23067727029928,"[500, 0.1, 5, 1000, 5, 3, 0]"
32.218751965166,"[500, 0.1, 5, 1000, 5, 5, 0]"
-388.88812843002165,"[500, 0.1, 5, 1000, 5, 8, 0]"
497.60983869003377,"[500, 0.1, 5, 1000, 10, 3, 0]"
25.2187519651659,"[500, 0.1, 5, 1000, 10, 5, 0]"
-483.88812843002125,"[500, 0.1, 5, 1000, 10, 8, 0]"
1.549160118855319,"[500, 0.1, 10, 10, 1, 3, 0]"
64.73302975450086,"[500, 0.1, 10, 10, 1, 5, 0]"
-301.3452675627088,"[500, 0.1, 10, 10, 1, 8, 0]"
281.1175231586127,"[500, 0.1, 10, 10, 3, 3, 0]"
-126.36358215425278,"[500, 0.1, 10, 10, 3, 5, 0]"
-352.8869228456803,"[500, 0.1, 10, 10, 3, 8, 0]"
166.13036064400185,"[500, 0.1, 10, 10, 5, 3, 0]"
-77.69827696552798,"[500, 0.1, 10, 10, 5, 5, 0]"
-163.20130507721237,"[500, 0.1, 10, 10, 5, 8, 0]"
10.435373622069559,"[500, 0.1, 10, 10, 10, 3, 0]"
125.46666702767698,"[500, 0.1, 10, 10, 10, 5, 0]"
-352.646335867051,"[500, 0.1, 10, 10, 10, 8, 0]"
357.7242223378639,"[500, 0.1, 10, 100, 1, 3, 0]"
-61.65918992812128,"[500, 0.1, 10, 100, 1, 5, 0]"
-254.2943629982336,"[500, 0.1, 10, 100, 1, 8, 0]"
274.96807656785387,"[500, 0.1, 10, 100, 3, 3, 0]"
50.03435403408602,"[500, 0.1, 10, 100, 3, 5, 0]"
-167.92291782363452,"[500, 0.1, 10, 100, 3, 8, 0]"
305.4672898607306,"[500, 0.1, 10, 100, 5, 3, 0]"
10.244233327756419,"[500, 0.1, 10, 100, 5, 5, 0]"
-444.32009749296947,"[500, 0.1, 10, 100, 5, 8, 0]"
309.7638962945208,"[500, 0.1, 10, 100, 10, 3, 0]"
-200.18902785550497,"[500, 0.1, 10, 100, 10, 5, 0]"
-355.17023907033996,"[500, 0.1, 10, 100, 10, 8, 0]"
222.66811182671253,"[500, 0.1, 10, 500, 1, 3, 0]"
-14.47557179859524,"[500, 0.1, 10, 500, 1, 5, 0]"
-222.18052980259546,"[500, 0.1, 10, 500, 1, 8, 0]"
173.52713327067323,"[500, 0.1, 10, 500, 3, 3, 0]"
129.48300958417974,"[500, 0.1, 10, 500, 3, 5, 0]"
-393.46204232974196,"[500, 0.1, 10, 500, 3, 8, 0]"
15.043329028571456,"[500, 0.1, 10, 500, 5, 3, 0]"
20.69440171587284,"[500, 0.1, 10, 500, 5, 5, 0]"
-252.10675129309502,"[500, 0.1, 10, 500, 5, 8, 0]"
365.71828408980065,"[500, 0.1, 10, 500, 10, 3, 0]"
3.6137893046977823,"[500, 0.1, 10, 500, 10, 5, 0]"
-328.43127221434185,"[500, 0.1, 10, 500, 10, 8, 0]"
360.7160351538638,"[500, 0.1, 10, 1000, 1, 3, 0]"
-44.8616777119457,"[500, 0.1, 10, 1000, 1, 5, 0]"
-378.0150832309115,"[500, 0.1, 10, 1000, 1, 8, 0]"
185.6488514712354,"[500, 0.1, 10, 1000, 3, 3, 0]"
-246.02817563582903,"[500, 0.1, 10, 1000, 3, 5, 0]"
-273.91291236256416,"[500, 0.1, 10, 1000, 3, 8, 0]"
542.9560701188988,"[500, 0.1, 10, 1000, 5, 3, 0]"
46.21869746842947,"[500, 0.1, 10, 1000, 5, 5, 0]"
-317.2395762900345,"[500, 0.1, 10, 1000, 5, 8, 0]"
477.4643777255649,"[500, 0.1, 10, 1000, 10, 3, 0]"
-317.4291824294504,"[500, 0.1, 10, 1000, 10, 5, 0]"
-376.4707823028003,"[500, 0.1, 10, 1000, 10, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 10, 1, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 10, 1, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 10, 1, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 10, 3, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 10, 3, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 10, 3, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 10, 5, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 10, 5, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 10, 5, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 10, 10, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 10, 10, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 10, 10, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 100, 1, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 100, 1, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 100, 1, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 100, 3, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 100, 3, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 100, 3, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 100, 5, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 100, 5, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 100, 5, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 100, 10, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 100, 10, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 100, 10, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 500, 1, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 500, 1, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 500, 1, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 500, 3, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 500, 3, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 500, 3, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 500, 5, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 500, 5, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 500, 5, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 500, 10, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 500, 10, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 500, 10, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 1000, 1, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 1000, 1, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 1000, 1, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 1000, 3, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 1000, 3, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 1000, 3, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 1000, 5, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 1000, 5, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 1000, 5, 8, 0]"
552.8980348516238,"[500, 0.2, 1, 1000, 10, 3, 0]"
44.018991514784105,"[500, 0.2, 1, 1000, 10, 5, 0]"
-66.0024911529494,"[500, 0.2, 1, 1000, 10, 8, 0]"
278.5490142079273,"[500, 0.2, 3, 10, 1, 3, 0]"
6.106014262956904,"[500, 0.2, 3, 10, 1, 5, 0]"
-68.97214625630015,"[500, 0.2, 3, 10, 1, 8, 0]"
300.558173330006,"[500, 0.2, 3, 10, 3, 3, 0]"
-35.28287462593197,"[500, 0.2, 3, 10, 3, 5, 0]"
-49.38736544571289,"[500, 0.2, 3, 10, 3, 8, 0]"
278.5490142079273,"[500, 0.2, 3, 10, 5, 3, 0]"
-20.282874625931953,"[500, 0.2, 3, 10, 5, 5, 0]"
-96.47214625630019,"[500, 0.2, 3, 10, 5, 8, 0]"
265.0883276077059,"[500, 0.2, 3, 10, 10, 3, 0]"
-8.060652403709728,"[500, 0.2, 3, 10, 10, 5, 0]"
-96.47214625630019,"[500, 0.2, 3, 10, 10, 8, 0]"
327.43179809071125,"[500, 0.2, 3, 100, 1, 3, 0]"
-45.392764735822084,"[500, 0.2, 3, 100, 1, 5, 0]"
-78.77983856399244,"[500, 0.2, 3, 100, 1, 8, 0]"
304.46818558550285,"[500, 0.2, 3, 100, 3, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 100, 3, 5, 0]"
-62.613171897325756,"[500, 0.2, 3, 100, 3, 8, 0]"
300.19585448942627,"[500, 0.2, 3, 100, 5, 3, 0]"
-35.28287462593197,"[500, 0.2, 3, 100, 5, 5, 0]"
-78.77983856399244,"[500, 0.2, 3, 100, 5, 8, 0]"
252.45674866033747,"[500, 0.2, 3, 100, 10, 3, 0]"
-35.28287462593197,"[500, 0.2, 3, 100, 10, 5, 0]"
-58.59802038217423,"[500, 0.2, 3, 100, 10, 8, 0]"
262.9329391365279,"[500, 0.2, 3, 500, 1, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 500, 1, 5, 0]"
-58.113171897325756,"[500, 0.2, 3, 500, 1, 8, 0]"
260.215680874594,"[500, 0.2, 3, 500, 3, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 500, 3, 5, 0]"
-51.27983856399243,"[500, 0.2, 3, 500, 3, 8, 0]"
297.1079114510352,"[500, 0.2, 3, 500, 5, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 500, 5, 5, 0]"
-96.47214625630019,"[500, 0.2, 3, 500, 5, 8, 0]"
267.10791145103514,"[500, 0.2, 3, 500, 10, 3, 0]"
-6.282874625931967,"[500, 0.2, 3, 500, 10, 5, 0]"
-33.554032112379545,"[500, 0.2, 3, 500, 10, 8, 0]"
284.2059916390983,"[500, 0.2, 3, 1000, 1, 3, 0]"
8.717125374068047,"[500, 0.2, 3, 1000, 1, 5, 0]"
-78.77983856399244,"[500, 0.2, 3, 1000, 1, 8, 0]"
292.5666387702276,"[500, 0.2, 3, 1000, 3, 3, 0]"
-35.28287462593197,"[500, 0.2, 3, 1000, 3, 5, 0]"
-78.77983856399244,"[500, 0.2, 3, 1000, 3, 8, 0]"
265.0883276077059,"[500, 0.2, 3, 1000, 5, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 1000, 5, 5, 0]"
-65.55403211237957,"[500, 0.2, 3, 1000, 5, 8, 0]"
267.03314001092235,"[500, 0.2, 3, 1000, 10, 3, 0]"
-23.060652403709724,"[500, 0.2, 3, 1000, 10, 5, 0]"
-62.613171897325756,"[500, 0.2, 3, 1000, 10, 8, 0]"
228.54147315469203,"[500, 0.2, 5, 10, 1, 3, 0]"
-19.541530330520374,"[500, 0.2, 5, 10, 1, 5, 0]"
-255.01475824128144,"[500, 0.2, 5, 10, 1, 8, 0]"
-70.44087452686242,"[500, 0.2, 5, 10, 3, 3, 0]"
-59.92869209348859,"[500, 0.2, 5, 10, 3, 5, 0]"
-286.96163385518827,"[500, 0.2, 5, 10, 3, 8, 0]"
241.34702871024754,"[500, 0.2, 5, 10, 5, 3, 0]"
161.5251363361463,"[500, 0.2, 5, 10, 5, 5, 0]"
-293.0968964420637,"[500, 0.2, 5, 10, 5, 8, 0]"
133.24595125686832,"[500, 0.2, 5, 10, 10, 3, 0]"
28.190355525559006,"[500, 0.2, 5, 10, 10, 5, 0]"
-284.5252477517709,"[500, 0.2, 5, 10, 10, 8, 0]"
243.51369537691423,"[500, 0.2, 5, 100, 1, 3, 0]"
-127.6191682839648,"[500, 0.2, 5, 100, 1, 5, 0]"
-288.40458874975604,"[500, 0.2, 5, 100, 1, 8, 0]"
246.0136953769143,"[500, 0.2, 5, 100, 3, 3, 0]"
-31.785834950631447,"[500, 0.2, 5, 100, 3, 5, 0]"
-285.2863091798636,"[500, 0.2, 5, 100, 3, 8, 0]"
307.26369537691437,"[500, 0.2, 5, 100, 5, 3, 0]"
-102.90488256967912,"[500, 0.2, 5, 100, 5, 5, 0]"
-279.22277056793786,"[500, 0.2, 5, 100, 5, 8, 0]"
-82.23342518645711,"[500, 0.2, 5, 100, 10, 3, 0]"
-60.974863663853796,"[500, 0.2, 5, 100, 10, 5, 0]"
-253.09689644206375,"[500, 0.2, 5, 100, 10, 8, 0]"
305.0426808841608,"[500, 0.2, 5, 500, 1, 3, 0]"
-65.70646987126634,"[500, 0.2, 5, 500, 1, 5, 0]"
-300.7379220830893,"[500, 0.2, 5, 500, 1, 8, 0]"
1.8518743908864792,"[500, 0.2, 5, 500, 3, 3, 0]"
-208.05964447444114,"[500, 0.2, 5, 500, 3, 5, 0]"
-204.59195685965656,"[500, 0.2, 5, 500, 3, 8, 0]"
179.6035142781597,"[500, 0.2, 5, 500, 5, 3, 0]"
-86.2858349506315,"[500, 0.2, 5, 500, 5, 5, 0]"
-193.40458874975602,"[500, 0.2, 5, 500, 5, 8, 0]"
298.84702871024774,"[500, 0.2, 5, 500, 10, 3, 0]"
-158.15488256967924,"[500, 0.2, 5, 500, 10, 5, 0]"
-301.4634653570197,"[500, 0.2, 5, 500, 10, 8, 0]"
340.2636953769144,"[500, 0.2, 5, 1000, 1, 3, 0]"
132.5251363361463,"[500, 0.2, 5, 1000, 1, 5, 0]"
-290.40458874975604,"[500, 0.2, 5, 1000, 1, 8, 0]"
-74.0371948731827,"[500, 0.2, 5, 1000, 3, 3, 0]"
-81.5358349506315,"[500, 0.2, 5, 1000, 3, 5, 0]"
-243.43022977539712,"[500, 0.2, 5, 1000, 3, 8, 0]"
327.4808670940862,"[500, 0.2, 5, 1000, 5, 3, 0]"
-205.9419974156176,"[500, 0.2, 5, 1000, 5, 5, 0]"
-253.52223580857955,"[500, 0.2, 5, 1000, 5, 8, 0]"
192.06378071423265,"[500, 0.2, 5, 1000, 10, 3, 0]"
88.3584696694796,"[500, 0.2, 5, 1000, 10, 5, 0]"
-299.7379220830894,"[500, 0.2, 5, 1000, 10, 8, 0]"
196.14384295860316,"[500, 0.2, 10, 10, 1, 3, 0]"
40.40477059078054,"[500, 0.2, 10, 10, 1, 5, 0]"
-175.36505421022142,"[500, 0.2, 10, 10, 1, 8, 0]"
137.09245049142135,"[500, 0.2, 10, 10, 3, 3, 0]"
-32.675307106137794,"[500, 0.2, 10, 10, 3, 5, 0]"
-453.4181277228332,"[500, 0.2, 10, 10, 3, 8, 0]"
329.609164010583,"[500, 0.2, 10, 10, 5, 3, 0]"
-199.6821674237763,"[500, 0.2, 10, 10, 5, 5, 0]"
-327.5022896519414,"[500, 0.2, 10, 10, 5, 8, 0]"
287.9756852586114,"[500, 0.2, 10, 10, 10, 3, 0]"
22.66032610123456,"[500, 0.2, 10, 10, 10, 5, 0]"
-165.8362713265517,"[500, 0.2, 10, 10, 10, 8, 0]"
443.60777156311156,"[500, 0.2, 10, 100, 1, 3, 0]"
-16.616191536760567,"[500, 0.2, 10, 100, 1, 5, 0]"
-221.69663140092163,"[500, 0.2, 10, 100, 1, 8, 0]"
354.9297822559524,"[500, 0.2, 10, 100, 3, 3, 0]"
-304.6895941689867,"[500, 0.2, 10, 100, 3, 5, 0]"
-265.7733452682895,"[500, 0.2, 10, 100, 3, 8, 0]"
101.0926175496054,"[500, 0.2, 10, 100, 5, 3, 0]"
-63.10634791332676,"[500, 0.2, 10, 100, 5, 5, 0]"
-320.6991929384084,"[500, 0.2, 10, 100, 5, 8, 0]"
238.27380756117452,"[500, 0.2, 10, 100, 10, 3, 0]"
-217.40789253728536,"[500, 0.2, 10, 100, 10, 5, 0]"
-306.8178457375887,"[500, 0.2, 10, 100, 10, 8, 0]"
167.50700985678705,"[500, 0.2, 10, 500, 1, 3, 0]"
-82.64383141108242,"[500, 0.2, 10, 500, 1, 5, 0]"
-194.78788461253643,"[500, 0.2, 10, 500, 1, 8, 0]"
277.5221291880829,"[500, 0.2, 10, 500, 3, 3, 0]"
-35.424542553935154,"[500, 0.2, 10, 500, 3, 5, 0]"
-319.08233261063543,"[500, 0.2, 10, 500, 3, 8, 0]"
389.93694679925676,"[500, 0.2, 10, 500, 5, 3, 0]"
-160.96407470408118,"[500, 0.2, 10, 500, 5, 5, 0]"
-270.0331805499552,"[500, 0.2, 10, 500, 5, 8, 0]"
199.45792362310337,"[500, 0.2, 10, 500, 10, 3, 0]"
16.752411542303747,"[500, 0.2, 10, 500, 10, 5, 0]"
-489.9694997101181,"[500, 0.2, 10, 500, 10, 8, 0]"
356.42126162281863,"[500, 0.2, 10, 1000, 1, 3, 0]"
97.01901708818642,"[500, 0.2, 10, 1000, 1, 5, 0]"
-341.5512630167496,"[500, 0.2, 10, 1000, 1, 8, 0]"
454.4948142735845,"[500, 0.2, 10, 1000, 3, 3, 0]"
-60.8651017815788,"[500, 0.2, 10, 1000, 3, 5, 0]"
-378.2821083964153,"[500, 0.2, 10, 1000, 3, 8, 0]"
263.29032152650854,"[500, 0.2, 10, 1000, 5, 3, 0]"
-140.18292089057448,"[500, 0.2, 10, 1000, 5, 5, 0]"
-315.5050881727878,"[500, 0.2, 10, 1000, 5, 8, 0]"
35.360957433728444,"[500, 0.2, 10, 1000, 10, 3, 0]"
16.36738696677731,"[500, 0.2, 10, 1000, 10, 5, 0]"
-205.02729663583116,"[500, 0.2, 10, 1000, 10, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 10, 1, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 10, 1, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 10, 1, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 10, 3, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 10, 3, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 10, 3, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 10, 5, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 10, 5, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 10, 5, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 10, 10, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 10, 10, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 10, 10, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 100, 1, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 100, 1, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 100, 1, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 100, 3, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 100, 3, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 100, 3, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 100, 5, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 100, 5, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 100, 5, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 100, 10, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 100, 10, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 100, 10, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 500, 1, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 500, 1, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 500, 1, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 500, 3, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 500, 3, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 500, 3, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 500, 5, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 500, 5, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 500, 5, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 500, 10, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 500, 10, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 500, 10, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 1000, 1, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 1000, 1, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 1000, 1, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 1000, 3, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 1000, 3, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 1000, 3, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 1000, 5, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 1000, 5, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 1000, 5, 8, 0]"
5.529147295549254,"[1000, 0.01, 1, 1000, 10, 3, 0]"
50.03971837246742,"[1000, 0.01, 1, 1000, 10, 5, 0]"
-235.65584437648818,"[1000, 0.01, 1, 1000, 10, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 10, 1, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 10, 1, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 10, 1, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 10, 3, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 10, 3, 5, 0]"
-227.03914902778132,"[1000, 0.01, 3, 10, 3, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 10, 5, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 10, 5, 5, 0]"
-222.03914902778132,"[1000, 0.01, 3, 10, 5, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 10, 10, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 10, 10, 5, 0]"
-227.03914902778132,"[1000, 0.01, 3, 10, 10, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 100, 1, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 100, 1, 5, 0]"
-227.03914902778132,"[1000, 0.01, 3, 100, 1, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 100, 3, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 100, 3, 5, 0]"
-239.73145672008908,"[1000, 0.01, 3, 100, 3, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 100, 5, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 100, 5, 5, 0]"
-222.03914902778132,"[1000, 0.01, 3, 100, 5, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 100, 10, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 100, 10, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 100, 10, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 500, 1, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 500, 1, 5, 0]"
-222.03914902778132,"[1000, 0.01, 3, 500, 1, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 500, 3, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 500, 3, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 500, 3, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 500, 5, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 500, 5, 5, 0]"
-222.03914902778132,"[1000, 0.01, 3, 500, 5, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 500, 10, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 500, 10, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 500, 10, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 1000, 1, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 1000, 1, 5, 0]"
-208.70581569444798,"[1000, 0.01, 3, 1000, 1, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 1000, 3, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 1000, 3, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 1000, 3, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 1000, 5, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 1000, 5, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 1000, 5, 8, 0]"
272.5308770285163,"[1000, 0.01, 3, 1000, 10, 3, 0]"
98.29102404321046,"[1000, 0.01, 3, 1000, 10, 5, 0]"
-240.37248236111466,"[1000, 0.01, 3, 1000, 10, 8, 0]"
49.93987578232888,"[1000, 0.01, 5, 10, 1, 3, 0]"
-156.94832432771702,"[1000, 0.01, 5, 10, 1, 5, 0]"
-298.43773160462496,"[1000, 0.01, 5, 10, 1, 8, 0]"
121.58980205999319,"[1000, 0.01, 5, 10, 3, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 10, 3, 5, 0]"
-213.3717090603415,"[1000, 0.01, 5, 10, 3, 8, 0]"
177.56527094931985,"[1000, 0.01, 5, 10, 5, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 10, 5, 5, 0]"
-224.74207943071184,"[1000, 0.01, 5, 10, 5, 8, 0]"
34.68504015523136,"[1000, 0.01, 5, 10, 10, 3, 0]"
-141.06597138654053,"[1000, 0.01, 5, 10, 10, 5, 0]"
-224.74207943071184,"[1000, 0.01, 5, 10, 10, 8, 0]"
136.18504015523132,"[1000, 0.01, 5, 100, 1, 3, 0]"
-125.18361844536403,"[1000, 0.01, 5, 100, 1, 5, 0]"
